air_temperature_celsius,auxiliary_equipment,auxiliary_equipment_id,barometer,bottom_salinity,bottom_temp_c,bottom_types,bridge,bridge_note,cloud_coverage_code,created_by,created_by_id,creation_date,crow_distance,cruise,cruise_id,distance_towed,distance_towed_obtained_code,duration,end_date,end_depth_m,end_latitude_DD,end_latitude_MMmm,end_longitude_DD,end_longitude_MMmm,experiment_type,experiment_type_id,fill_percent,force_complete,gear_type,gear_type_id,id,is_active,is_opened,last_modified_by,last_modified_by_id,last_modified_date,light_intensity,light_intensity_id,logging_on,max_depth_m,min_depth_m,nafo_area,operations,port_warp,precipitation,recorder,remarks,sea_state_code,set_number,set_result,set_result_id,ship_direction,ship_speed,ship_speed_obtained_code,shrimp_fishing_unit,shrimp_management,shrimp_management_id,speed,starboard_warp,start_date,start_depth_m,start_latitude_DD,start_latitude_MMmm,start_longitude_DD,start_longitude_MMmm,station_number,stratum,swell_direction,swell_height_code,swell_period_code,temp_logger_number,tide_direction_code,track_distance,trap_number,trawl_cable_length,trawl_opening,trawl_retention_cable,trawling_unit,uuid,warp_units_code,wave_height,wave_period_code,weather_code,wind_direction_code,wind_direction_degree,wind_force_code,wind_force_kts
,,,,,,,,,,andrewh,90,2023-07-27 12:40:18 UTC,0.027174804620696397,2023 Rock Crab Trap Survey (X023),57,,,1416.97,2023-07-28 12:26:35 UTC,,47,36.554809999999996,-64,41.39823999999984,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,1025,No,Yes,andrewh,90,2023-07-28 12:30:49 UTC,,,No,,,None,Fishing,,,,,,672,,,,,,,,,0.0,,2023-07-27 12:49:37 UTC,,47,36.57606999999989,-64,41.37324999999983,1407,,,,,,,70.08415249195006,5200,,,,,9682a154-2cc5-3712-b0ee-14e7894c5810,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-27 12:51:29 UTC,0.06011028372174335,2023 Rock Crab Trap Survey (X023),57,,,1416.48,2023-07-28 12:36:37 UTC,,47,35.335319999999776,-64,39.847919999999675,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,1026,No,Yes,andrewh,90,2023-07-28 12:42:00 UTC,,,No,,,None,Fishing,,,,,,673,,,,,,,,,0.0,,2023-07-27 13:00:08 UTC,,47,35.328270000000096,-64,39.759570000000046,1419,,,,,6,,70.6657911517699,5230,,,,,167c6d0f-2bc2-38f8-bb1d-315bf548ec88,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-27 13:02:28 UTC,0.0453657691463914,2023 Rock Crab Trap Survey (X023),57,,,1415.82,2023-07-28 12:46:20 UTC,,47,34.20813000000005,-64,41.57735999999956,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,1027,No,Yes,andrewh,90,2023-07-28 12:50:43 UTC,,,No,,,None,Fishing,,,,,,674,,,,,,,,,0.0,,2023-07-27 13:10:31 UTC,,47,34.21267999999982,-64,41.51058000000048,1432,,,,,,,71.27093085164196,5210,,,,,ba04c912-f3d1-3ed8-a041-8995bc78cc9c,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-27 13:14:21 UTC,0.006579931350956108,2023 Rock Crab Trap Survey (X023),57,,,1411.25,2023-07-28 12:54:52 UTC,,47,35.23303000000014,-64,43.37354000000002,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,1028,No,Yes,andrewh,90,2023-07-28 12:58:33 UTC,,,No,,,None,Fishing,,,,,,675,,,,,,,,,0.0,,2023-07-27 13:23:37 UTC,,47,35.234209999999926,-64,43.36396000000047,1420,,,,,,,71.18586401105016,5199,,,,,5f54f85e-bd3a-3748-aec3-20db06a18419,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-27 13:27:34 UTC,0.048038060275352325,2023 Rock Crab Trap Survey (X023),57,,,1406.33,2023-07-28 13:03:26 UTC,,47,34.01442,-64,45.07112000000052,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,1029,No,Yes,andrewh,90,2023-07-28 13:08:10 UTC,,,No,,,None,Fishing,,,,,,676,,,,,,,,,0.0,,2023-07-27 13:37:06 UTC,,47,34.0136599999998,-64,45.00005999999994,1433,,,,,,,70.80247070257091,5225,,,,,1c58393f-8cd7-31a0-ac10-bca984add3d7,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-27 13:41:06 UTC,0.014295564739479544,2023 Rock Crab Trap Survey (X023),57,,,1404.02,2023-07-28 13:12:41 UTC,,47,32.7699000000003,-64,43.50764000000005,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,1030,No,Yes,andrewh,90,2023-07-28 13:17:01 UTC,,,No,,,None,Fishing,,,,,,677,,,,,,,,,0.0,,2023-07-27 13:48:40 UTC,,47,32.78169000000004,-64,43.49573000000043,1445,,,,,,,70.00670772233717,5214,,,,,822cd569-1d14-3ee1-9ace-6b0109b7a2de,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-27 13:53:25 UTC,0.01992133489683189,2023 Rock Crab Trap Survey (X023),57,,,1400.87,2023-07-28 13:21:19 UTC,,47,31.51412999999981,-64,45.13858999999987,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,1031,No,Yes,andrewh,90,2023-07-28 13:26:13 UTC,,,No,,,None,Fishing,,,,,,678,,,,,,,,,0.0,,2023-07-27 14:00:27 UTC,,47,31.520269999999922,-64,45.11057999999951,1459,,,,,7,,70.26985437127651,5201,,,,,5f18fcff-29ff-3e54-aeff-f945c9babeab,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-27 14:04:30 UTC,0.036106313186290075,2023 Rock Crab Trap Survey (X023),57,,,1399.32,2023-07-28 13:31:01 UTC,,47,30.146179999999973,-64,46.94430999999992,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,1032,No,Yes,andrewh,90,2023-07-28 13:36:53 UTC,,,No,,,None,Fishing,,,,,,679,,,,,,,,,0.0,,2023-07-27 14:11:42 UTC,,47,30.18200000000021,-64,46.938400000000065,1473,,,,,,,70.72360980983343,5193,,,,,430f9ba1-feb7-37d5-99b9-95591fe9b772,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-27 14:15:31 UTC,0.030584460288892345,2023 Rock Crab Trap Survey (X023),57,,,1406.32,2023-07-28 13:48:25 UTC,,47,29.00999000000011,-64,48.52988999999992,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,1033,No,Yes,andrewh,90,2023-07-28 13:53:06 UTC,,,No,,,None,Fishing,,,,,,680,,,,,,,,,0.0,,2023-07-27 14:22:06 UTC,,47,29.02136999999978,-64,48.48797000000001,1487,,,,,,,70.18716662668952,5227,,,,,c570a790-168d-301d-911a-b3a9dd912ea6,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-27 14:27:54 UTC,0.03872200441258443,2023 Rock Crab Trap Survey (X023),57,,,1407.92,2023-07-28 14:01:27 UTC,,47,27.84871000000033,-64,46.86123999999982,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,1034,No,Yes,andrewh,90,2023-07-28 14:06:04 UTC,,,No,,,None,Fishing,,,,,,681,,,,,,,,,0.0,,2023-07-27 14:33:32 UTC,,47,27.882229999999982,-64,46.83276999999992,1500,,,,,,,69.51798294070989,5224,,,,,33f978e6-f0f0-3afd-bcca-c4271d1a2ba2,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-27 14:36:28 UTC,0.02921130797007858,2023 Rock Crab Trap Survey (X023),57,,,1407.73,2023-07-28 14:11:40 UTC,,47,29.144840000000354,-64,44.883420000000235,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,1035,No,Yes,andrewh,90,2023-07-28 14:16:50 UTC,,,No,,,None,Fishing,,,,,,682,,,,,,,,,0.0,,2023-07-27 14:43:55 UTC,,47,29.172129999999985,-64,44.86822000000005,1486,,,,,,,69.72160098061129,5226,,,,,29d50e17-92ab-31d3-9649-0aacc5a1c257,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-27 14:47:20 UTC,0.022534542614397735,2023 Rock Crab Trap Survey (X023),57,,,1407.38,2023-07-28 14:21:15 UTC,,47,30.378310000000056,-64,43.13237000000033,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,1036,No,Yes,andrewh,90,2023-07-28 14:25:08 UTC,,,No,,,None,Fishing,,,,,,683,,,,,,,,,0.0,,2023-07-27 14:53:52 UTC,,47,30.375850000000113,-64,43.09927000000025,1472,,,,,,,69.16194506672635,5194,,,,,d9e93086-6bd5-3e6a-8e7b-e98bb0c33298,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-27 14:58:57 UTC,0.03073019415512697,2023 Rock Crab Trap Survey (X023),57,,,1406.12,2023-07-28 14:31:27 UTC,,47,31.734849999999764,-64,41.267349999999475,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,1037,No,Yes,andrewh,90,2023-07-28 14:36:54 UTC,,,No,,,None,Fishing,,,,,,684,,,,,,,,,0.0,,2023-07-27 15:05:20 UTC,,47,31.763670000000275,-64,41.25178999999965,1458,,,,,,,69.97202050904389,5205,,,,,e00fde07-f714-32cd-aece-53e3aef759bf,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-27 15:07:58 UTC,0.02593041526606165,2023 Rock Crab Trap Survey (X023),57,,,1406.32,2023-07-28 14:41:06 UTC,,47,32.882819999999874,-64,39.535849999999726,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,1038,No,Yes,andrewh,90,2023-07-28 14:45:15 UTC,,,No,,,None,Fishing,,,,,,685,,,,,,,,,0.0,,2023-07-27 15:14:46 UTC,,47,32.895060000000136,-64,39.502059999999865,1444,,,,,8,,69.93529439864786,5203,,,,,cced0b74-9f49-379e-a3a2-99af8b4d68e6,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-27 15:17:01 UTC,0.019895407360281444,2023 Rock Crab Trap Survey (X023),57,,,1405.25,2023-07-28 14:50:31 UTC,,47,33.87367999999988,-64,37.7556700000001,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,1039,No,Yes,andrewh,90,2023-07-28 14:53:47 UTC,,,No,,,None,Fishing,,,,,,686,,,,,,,,,0.0,,2023-07-27 15:25:16 UTC,,47,33.89286999999992,-64,37.748090000000474,1431,,,,,,,69.725052133448,5228,,,,,6c073609-cff1-358b-8982-97d3e1944ce9,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-27 15:28:29 UTC,0.027475360465432093,2023 Rock Crab Trap Survey (X023),57,,,1407.52,2023-07-28 15:05:47 UTC,,47,31.539870000000032,-64,37.86191000000011,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,1040,No,Yes,andrewh,90,2023-07-28 15:09:13 UTC,,,No,,,None,Fishing,,,,,,687,,,,,,,,,0.0,,2023-07-27 15:38:16 UTC,,47,31.56565000000022,-64,37.84805000000051,1457,,,,,,,70.58787547627959,5195,,,,,b28138cb-0ddc-3879-9bff-1a5d30650182,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-27 15:42:39 UTC,0.03335138725108794,2023 Rock Crab Trap Survey (X023),57,,,1402.88,2023-07-28 15:15:05 UTC,,47,30.22450000000002,-64,39.65351000000034,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,1041,No,Yes,andrewh,90,2023-07-28 15:18:39 UTC,,,No,,,None,Fishing,,,,,,688,,,,,,,,,0.0,,2023-07-27 15:52:12 UTC,,47,30.254750000000058,-64,39.63293000000024,1471,,,,,,,69.71687673604596,5216,,,,,c310f348-4934-394f-b98d-b78f561b597a,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-27 15:55:26 UTC,0.021540885323323163,2023 Rock Crab Trap Survey (X023),57,,,1400.75,2023-07-28 15:23:59 UTC,,47,29.010329999999765,-64,41.420800000000355,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,1042,No,Yes,andrewh,90,2023-07-28 15:28:29 UTC,,,No,,,None,Fishing,,,,,,689,,,,,,,,,0.0,,2023-07-27 16:03:14 UTC,,47,29.03120000000005,-64,41.41313999999984,1485,,,,,,,69.05659082856282,5217,,,,,905614ee-e66e-3ce6-a5d6-8119f18347e9,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-27 16:06:57 UTC,0.013116364868372381,2023 Rock Crab Trap Survey (X023),57,,,1399.85,2023-07-28 15:33:53 UTC,,47,27.65726999999994,-64,43.32604999999991,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,1043,No,Yes,andrewh,90,2023-07-28 15:38:02 UTC,,,No,,,None,Fishing,,,,,,690,,,,,,,,,0.0,,2023-07-27 16:14:02 UTC,,47,27.670050000000142,-64,43.33026000000003,1499,,,,,9,,68.70267435951406,5202,,,,,7197be33-da4f-39b9-be49-e1ffadb862d6,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-27 16:19:53 UTC,0.03734017680773237,2023 Rock Crab Trap Survey (X023),57,,,1398.62,2023-07-28 15:42:14 UTC,,47,26.57177000000035,-64,45.00599000000026,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,1044,No,Yes,andrewh,90,2023-07-28 15:46:10 UTC,,,No,,,None,Fishing,,,,,,691,,,,,,,,,0.0,,2023-07-27 16:23:37 UTC,,47,26.602160000000246,-64,44.97407999999996,1513,,,,,,,69.36018307482988,5213,,,,,b11b1850-9333-3088-8836-164745126230,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-27 16:26:50 UTC,0.020833436734170457,2023 Rock Crab Trap Survey (X023),57,,,1389.07,2023-07-28 15:54:06 UTC,,47,26.56029000000029,-64,48.70301999999986,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,1045,No,Yes,andrewh,90,2023-07-28 15:59:04 UTC,,,No,,,None,Fishing,,,,,,692,,,,,,,,,0.0,,2023-07-27 16:45:02 UTC,,47,26.580489999999795,-64,48.69570999999996,1514,,,,,10,,67.02433724900453,5211,,,,,92d76943-7c08-3bf3-8ca9-7a3157cf031e,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-31 13:38:12 UTC,0.019116452246597273,2023 Rock Crab Trap Survey (X023),57,,,1234.07,2023-08-01 10:17:58 UTC,,47,53.11897000000026,-65,45.04521999999997,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,1046,No,Yes,andrewh,90,2023-08-01 10:25:58 UTC,,,No,,,None,Fishing,,,,,,693,,,,,,,,,0.0,,2023-07-31 13:43:53 UTC,,47,53.129479999999845,-65,45.06896999999978,1173,,,,,1,,64.77971936362766,5202,,,,,ef6ab62f-789a-3256-8dd1-5c562ef2bb39,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-31 13:46:27 UTC,0.03452570881223619,2023 Rock Crab Trap Survey (X023),57,,,1238.32,2023-08-01 10:31:02 UTC,,47,54.35100999999995,-65,43.26161000000041,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,1047,No,Yes,andrewh,90,2023-08-01 10:44:20 UTC,,,No,,,None,Fishing,,,,,,694,,,,,,,,,0.0,,2023-07-31 13:52:42 UTC,,47,54.37654999999989,-65,43.296130000000026,1152,,,,,,,64.74779899112458,5217,,,,,8272fad1-04bf-3ed7-83d8-b30b408cc830,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-31 13:53:05 UTC,0.04597516328348,2023 Rock Crab Trap Survey (X023),57,,,1242.55,2023-08-01 10:44:13 UTC,,47,55.60048,-65,45.12589000000007,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,1048,No,Yes,andrewh,90,2023-08-01 10:50:17 UTC,,,No,,,None,Fishing,,,,,,695,,,,,,,,,0.0,,2023-07-31 14:01:39 UTC,,47,55.61311999999986,-65,45.1917300000001,1123,,,,,,,63.85347963400977,5211,,,,,b75df23b-beba-35d1-8a36-fd1fb402be69,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-31 14:02:00 UTC,0.02790911391477994,2023 Rock Crab Trap Survey (X023),57,,,1247.93,2023-08-01 10:57:56 UTC,,47,54.273409999999664,-65,46.995160000000034,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,1049,No,Yes,andrewh,90,2023-08-01 11:01:36 UTC,,,No,,,None,Fishing,,,,,,696,,,,,,,,,0.0,,2023-07-31 14:09:59 UTC,,47,54.27757999999982,-65,47.036249999999804,1156,,,,,,,64.04086876927094,5213,,,,,1ebdb565-0f0f-39f0-a710-c64d6e8aaebe,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-31 14:10:50 UTC,0.0032289640283949005,2023 Rock Crab Trap Survey (X023),57,,,1250.3,2023-08-01 11:06:34 UTC,,47,53.35266000000023,-65,48.22755999999984,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,1050,No,Yes,andrewh,90,2023-08-01 11:15:10 UTC,,,No,,,None,Fishing,,,,,,697,,,,,,,,,0.0,,2023-07-31 14:16:15 UTC,,47,53.3556799999996,-65,48.22924000000009,1167,,,,,,,64.40405164251193,5194,,,,,c2edd78e-241a-3d7a-8ac7-9f374bda1dab,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-31 14:16:50 UTC,0.024090876652791502,2023 Rock Crab Trap Survey (X023),57,,,1255.6,2023-08-01 11:19:42 UTC,,47,54.669990000000205,-65,49.75786999999982,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,1051,No,Yes,andrewh,90,2023-08-01 11:26:51 UTC,,,No,,,None,Fishing,,,,,,698,,,,,,,,,0.0,,2023-07-31 14:24:05 UTC,,47,54.66513999999976,-65,49.793009999999775,1145,,,,,,,64.63093852707823,5205,,,,,ca592b97-f7d9-3bec-9149-048f49e55813,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-31 14:24:34 UTC,0.019846768282322534,2023 Rock Crab Trap Survey (X023),57,,,1259.23,2023-08-01 11:28:18 UTC,,47,55.544680000000035,-65,48.866949999999875,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,1052,No,Yes,andrewh,90,2023-08-01 11:33:21 UTC,,,No,,,None,Fishing,,,,,,699,,,,,,,,,0.0,,2023-07-31 14:29:03 UTC,,47,55.5510599999999,-65,48.89493999999977,1127,,,,,,,64.20998437044135,5203,,,,,d43d5fa3-f0b9-311a-91c8-5d45756c3617,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-31 14:29:23 UTC,0.040496961798117424,2023 Rock Crab Trap Survey (X023),57,,,1262.13,2023-08-01 11:39:01 UTC,,47,56.75881999999983,-65,47.10168999999975,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,1053,No,Yes,andrewh,90,2023-08-01 11:56:40 UTC,,,No,,,None,Fishing,,,,,,700,,,,,,,,,0.0,,2023-07-31 14:36:52 UTC,,47,56.78183000000038,-65,47.15130999999965,1107,,,,,,,64.38324861337607,5228,,,,,abecc8a1-25ac-3d67-b065-5ff09eed3481,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-31 14:37:07 UTC,0.03792923918088983,2023 Rock Crab Trap Survey (X023),57,,,1276.25,2023-08-01 12:01:55 UTC,,47,58.00796000000022,-65,48.971410000000226,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,1054,No,Yes,andrewh,90,2023-08-01 12:09:34 UTC,,,No,,,None,Fishing,,,,,,701,,,,,,,,,0.0,,2023-07-31 14:45:39 UTC,,47,58.013670000000275,-65,49.02731000000009,1084,,,,,2,,64.72676254064619,5195,,,,,18bef8b4-c8fa-3683-9b1c-993c47eb7898,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-31 14:46:42 UTC,0.03221288256513309,2023 Rock Crab Trap Survey (X023),57,,,1284.07,2023-08-01 12:18:12 UTC,,47,56.72107000000008,-65,50.78481999999979,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,1055,No,Yes,andrewh,90,2023-08-01 12:24:11 UTC,,,No,,,None,Fishing,,,,,,702,,,,,,,,,0.0,,2023-07-31 14:54:08 UTC,,47,56.71985000000034,-65,50.8327899999999,1108,,,,,3,,65.1130023665756,5126,,,,,fd2fb14d-8351-31d7-a2f2-bb163a653c7a,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-31 14:54:29 UTC,0.020126898641694705,2023 Rock Crab Trap Survey (X023),57,,,1289.62,2023-08-01 12:32:00 UTC,,47,55.473079999999996,-65,52.59718000000042,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,1056,No,Yes,andrewh,90,2023-08-01 12:36:37 UTC,,,No,,,None,Fishing,,,,,,703,,,,,,,,,0.0,,2023-07-31 15:02:22 UTC,,47,55.46766000000013,-65,52.626049999999914,1130,,,,,,,64.0462965996227,5226,,,,,a450fbc2-3652-3979-a389-ae950af716c3,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-31 15:02:50 UTC,0.03432033013245908,2023 Rock Crab Trap Survey (X023),57,,,1293.35,2023-08-01 12:47:18 UTC,,47,55.40518000000011,-65,56.26829999999997,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,1057,No,Yes,andrewh,90,2023-08-01 12:53:29 UTC,,,No,,,None,Fishing,,,,,,704,,,,,,,,,0.0,,2023-07-31 15:13:56 UTC,,47,55.39773000000035,-65,56.31820000000007,1133,,,,,,,64.54323222916194,5224,,,,,2fc4452a-a2d4-3eb2-8eba-9fffff1ebf82,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-31 15:14:41 UTC,0.018576934734317447,2023 Rock Crab Trap Survey (X023),57,,,1295.97,2023-08-01 12:58:13 UTC,,47,56.64145999999989,-65,54.537189999999825,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,1058,No,Yes,andrewh,90,2023-08-01 13:00:38 UTC,,,No,,,None,Fishing,,,,,,705,,,,,,,,,0.0,,2023-07-31 15:22:14 UTC,,47,56.63199999999973,-65,54.56100000000006,1111,,,,,,,63.603432226226396,5227,,,,,7a601b03-3f7a-3937-9020-d6d8c1f543bc,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-31 15:22:52 UTC,0.13574516687528126,2023 Rock Crab Trap Survey (X023),57,,,1297.08,2023-08-01 13:08:13 UTC,,47,57.94283999999995,-65,52.73880000000015,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,1059,No,Yes,andrewh,90,2023-08-01 13:24:40 UTC,,,No,,,None,Fishing,,,,,,706,,,,,,,,,0.01,,2023-07-31 15:31:07 UTC,,47,58.00309999999978,-65,52.920060000000134,1087,,,,,4,,63.9278996902412,5192,,,,,4bb9af19-f74e-35ec-859b-4381d5174265,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-31 15:31:39 UTC,0.030185855211712256,2023 Rock Crab Trap Survey (X023),57,,,1308.25,2023-08-01 13:26:51 UTC,,47,59.08029,-65,54.65313000000024,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,1060,No,Yes,andrewh,90,2023-08-01 13:37:08 UTC,,,No,,,None,Fishing,,,,,,707,,,,,,,,,0.0,,2023-07-31 15:38:35 UTC,,47,59.09724999999987,-65,54.69034000000004,1069,,,,,,,64.34356787887006,5207,,,,,676b539c-f269-3f86-95f2-13561a9a44c1,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-31 15:38:50 UTC,0.03702919122634046,2023 Rock Crab Trap Survey (X023),57,,,1314.07,2023-08-01 13:40:02 UTC,,47,57.88177999999995,-65,56.402590000000295,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,1061,No,Yes,andrewh,90,2023-08-01 13:50:37 UTC,,,No,,,None,Fishing,,,,,,708,,,,,,,,,0.0,,2023-07-31 15:45:57 UTC,,47,57.88601000000005,-65,56.45742999999978,1089,,,,,,,64.7278624773969,5229,,,,,7fa611e2-76e8-300c-ad90-fcc9a979db43,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-31 15:46:09 UTC,0.016441501295801842,2023 Rock Crab Trap Survey (X023),57,,,1320.6,2023-08-01 13:54:52 UTC,,47,56.55629999999995,-65,58.246379999999775,,,,No,,,1062,No,Yes,andrewh,90,2023-08-01 14:00:35 UTC,,,No,,,None,Fishing,,,,,,709,,,,,,,,,0.0,,2023-07-31 15:54:15 UTC,,47,56.55622000000003,-65,58.270880000000275,1113,,,,,,,64.86256173481972,5218,,,,,43f23aa2-2800-33b4-bbfe-122e8935c2d6,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-31 15:54:35 UTC,0.040094240156362926,2023 Rock Crab Trap Survey (X023),57,,,1332.23,2023-08-01 14:18:09 UTC,,47,56.46883999999991,-66,1.9036000000002482,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,1063,No,Yes,andrewh,90,2023-08-01 14:28:19 UTC,,,No,,,None,Fishing,,,,,,710,,,,,,,,,0.0,,2023-07-31 16:05:54 UTC,,47,56.489609999999814,-66,1.954670000000139,1116,,,,,,,64.28435399778402,5221,,,,,e62209e8-81b2-392e-98d2-a10155854fa3,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-31 16:06:37 UTC,0.011129046201815151,2023 Rock Crab Trap Survey (X023),57,,,1338.18,2023-08-01 14:31:49 UTC,,47,57.77148999999966,-66,0.18254000000063872,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,1064,No,Yes,andrewh,90,2023-08-01 14:41:57 UTC,,,No,,,None,Fishing,,,,,,711,,,,,,,,,0.0,,2023-07-31 16:13:37 UTC,,47,57.77695999999996,-66,0.19697999999965152,1092,,,,,5,,64.57835724172206,5191,,,,,6d978566-3bf3-3057-95cb-f67651488cc9,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-31 16:13:57 UTC,0.027243814762232504,2023 Rock Crab Trap Survey (X023),57,,,1344.27,2023-08-01 14:45:51 UTC,,47,58.998440000000116,-65,58.43655000000047,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,1065,No,Yes,andrewh,90,2023-08-01 15:03:05 UTC,,,No,,,None,Fishing,,,,,,712,,,,,,,,,0.0,,2023-07-31 16:21:34 UTC,,47,58.98604000000002,-65,58.47271000000037,1072,,,,,,,65.23874602648522,5228,,,,,15bee774-861d-3a47-972b-effcde9eff4e,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-31 16:22:54 UTC,0.0181322131120162,2023 Rock Crab Trap Survey (X023),57,,,1352.5,2023-08-01 15:06:46 UTC,,47,58.935919999999655,-66,2.1287299999996323,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,1066,No,Yes,andrewh,90,2023-08-01 15:15:01 UTC,,,No,,,None,Fishing,,,,,,713,,,,,,,,,0.0,,2023-07-31 16:34:15 UTC,,47,58.95359999999976,-66,2.122939999999653,1074,,,,,,,64.24694912984076,5197,,,,,acb9561a-0b55-3f4b-8835-99db1563c0ac,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-31 16:34:46 UTC,0.02415310705403848,2023 Rock Crab Trap Survey (X023),57,,,1357.37,2023-08-01 15:19:29 UTC,,47,57.699780000000224,-66,3.9185299999997367,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,1067,No,Yes,andrewh,90,2023-08-01 15:28:42 UTC,,,No,,,None,Fishing,,,,,,714,,,,,,,,,0.0,,2023-07-31 16:42:06 UTC,,47,57.71415999999978,-66,3.889629999999791,1095,,,,,,,64.65374808647142,5198,,,,,833fdc8e-f200-38c9-b89d-d7591b3a5510,,,,,,,,
